text,label,label_name
"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday.",3,Sci/Tech
"IBM Updates WebSphere Application Server The Express version of the new WebSphere server is targeted at the small and midsized business market.  quot;The SMB market has become much more pivotal and crucial to everyone, quot; according to Yankee Group analyst Laura DiDio.",3,Sci/Tech
Thai Villagers Search for Relatives Hundreds of villagers besieged a Thai military camp Wednesday demanding to know whether their relatives were among at least 78 Muslim men who officials said suffocated ,0,World
"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. ",1,Sports
Row over Australian army photo A picture of Australian troops dressed as members of the Ku Klux Klan stirs accusations of racism.,0,World
"Official: FARC Sought Bush Assassination Colombia's main rebel group asked followers to mount an assassination attempt against President Bush during his visit to Colombia last week, Defense Minister Jorge Uribe said. There was no evidence Saturday that rebels even tried to organize such an attack.",0,World
Threat to behead Japanese soldier The group led by wanted terrorist Abu Musab al-Zarqawi has said it has abducted a member of Japan #39;s armed forces and is threatening to behead him if the Japanese government does not withdraw its troops from Iraq within 48 hours.,0,World
Fusion reactor decision must wait Six nations planning to build the world's biggest nuclear fusion reactor fail to agree where to site the facility.,3,Sci/Tech
"Israel levels new accusations against Syria Without acknowledging responsibility for the car-bombing death of a Hamas activist in Syria, Israeli Deputy Defense Minister Zeev Boim yesterday issued a toughly worded ",0,World
"Amazon.com net sales jump 29; Google reports \$52M in net income OCTOBER 22, 2004 (IDG NEWS SERVICE) - Amazon.com Inc. fell a penny short of analysts #39; per-share earnings expectations, while reporting net sales of \$1.",3,Sci/Tech
Ship hits Japan breakwater At least six crew members are killed and one is missing after a  South Korean cargo ship hits a breakwater in Japan.,0,World
"Japanese baseball players set to strike Japanese baseball players will strike for the first time if owners proceed with a proposed merger of two teams, the players #39; union said Monday.",1,Sports
"Egypt names former player Shehata as caretaker coach The Egyptian Football Association (EFA) has appointed a domestic coach to take over Italian Marco Tardelli who was sacked earlier this month after a surprise defeatto Libya, a spokesman said Thursday.",1,Sports
"Vladimir Putin: Claims of authoritarian drift  quot;total nonsense quot; President Vladimir Putin rejected concern that he is beating a path toward authoritarianism, calling such criticism  quot;total nonsense quot; in an interview published Friday and saying Russia needs time to build democracy after centuries of heavy ",0,World
Music lovers can download entire track on their Mobile Phone Here is good news for music lovers! Now you can download the entire track on your mobile phone. This is made possible as two giants US-based Melodeo and Warner Music Group has signed an agreement whereby consumers ,3,Sci/Tech
Arsenal loses again in Premier League Arsenal dropped five points behind Chelsea in the English Premier League on Sunday after losing 2-1 to Liverpool on an injury-time goal by Neil Mellor.,1,Sports
South Seas Islands Pin Future on Geotourism The Cook Islands receive more tourists per capita than any other South Pacific destination. Now authorities are revamping their tourism strategy to focus on preservation.,3,Sci/Tech
"No. 6 Duke Tops South Fla. in Women #39;s NIT Duke #39;s Wanisha Smith (23) celebrates a Duke basket along side assistant coach LaVonda Wagner during the second half of the second round of the Pre-Season Women #39;s National Invitational Tournament on Sunday, Nov. 14, 2004 in Durham, NC No.",1,Sports
Martian Weather Blamed for Loss of Beagle 2 Description: An investigation into the loss of Britain #39;s Beagle 2 spacecraft last December suggests the cause may have been unusual Martian weather.,3,Sci/Tech
" #39;Breakthrough #39; on hydrogen fuel US scientists had made a breakthrough in their quest to make low-cost hydrogen, a technology key to finding new sources of energy to end US dependence on foreign oil, they said.",3,Sci/Tech
"FDA Warns Cyberonics on Manufacturing  CHICAGO (Reuters) - U.S. regulators warned Cyberonics Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CYBX.O target=/stocks/quickinfo/fullquote""&gt;CYBX.O&lt;/A&gt; of manufacturing deficiencies at the Houston plant  that makes its sole product, an implantable device to treat  epilepsy, the company said on Monday.",2,Business
"NetApp CEO: No Storage Spending Shortfall (TechWeb) TechWeb - Customers are decoupling storage from server purchases, which explains why EMC and NetApp earnings were up and why Sun and HP were flat or down, Warmenhoven says.",3,Sci/Tech
"Hutchison cuts IPO size by 7 pct HONG KONG: Hutchison Telecommunications International Ltd (HTIL) cut the size of its IPO for a second time to bolster interest in its shares, reducing the sale #39;s value by about 7 percent to between US\$890 million and US\$1.",2,Business
"Alcoa Warns Earnings to Miss Forecasts (Reuters) Reuters - Alcoa Inc. , the world's largest\aluminum producer, on Thursday warned that third-quarter\results would fall far short of Wall Street expectations, hurt\by plant shutdowns, restructuring costs and weakness in some\markets.",2,Business
"Seahawks Take NFC West The Seahawks deny a Falcons' two-point try for the tie with no time remaining to wrap up the NFC West, 28-26, on Sunday.",1,Sports
"Open-source spat triggers legal threat Company says it paid for the code that was contributed, against contract, to free Mambo publishing software.",3,Sci/Tech
'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century.,3,Sci/Tech
"Pacific Oil Link Is Best for Russia, Ambassador Says (Update1) Russia, the world #39;s second-biggest oil exporter, will benefit most from a Siberian crude oil pipeline to the Pacific rather than to China as energy resources are needed to develop the ",2,Business
"Swing and a Miss for Asteroid An asteroid the size of a large storage shed came within 4,100 miles of Earth this spring, making it the closest near miss ever recorded, US astronomers said this week.",3,Sci/Tech
"Pilot leaders OK Delta deal The leadership of Delta Air Lines #39; pilot union early this morning approved a tentative concessionary agreement with the company, sending it to a vote of the entire membership.",2,Business
Ganguly suspension appealed London - The International Cricket Council (ICC) on Monday confirmed that it had received notice from the Board of Control for Cricket in India (BCCI) that it was intending to appeal against captain Sourav Ganguly #39;s two Test match suspension.,1,Sports
"Durable Goods Orders Up 0.2 Percent (Reuters) Reuters - U.S. orders for long-lasting durable\goods rose by a smaller-than-expected 0.2 percent in September,\held back by another sharp fall in commercial aircraft,\government data showed on Wednesday.",2,Business
UEFA Cup Round-up Newcastle eased their way into the UEFA Cup group stages on Thursday night as Alan Shearer and Patrick Kluivert hit the goals trail again in a 5-1 victory over Bnei Sachnin in Israel.,1,Sports
Game sparks sales frenzy GAMES stores opened at midnight to meet demand for the latest version of the controversial Great Theft Auto. There were queues outside shops around Merseyside with people anxious ,3,Sci/Tech
"Karzai heading for Afghan victory Supporters of Afghan President Hamid Karzai say he is on course to win the presidential elections, with about one-quarter of the votes counted.",0,World
"Long and short of a rivalry that was Five years may not seem a whole lot, but consider what has happened since the last time the Green Bay Packers played the Dallas Cowboys prior to today #39;s meeting.",1,Sports
Playing with the traumas of war Are games based on the Vietnam conflict making us immune to realities of history?,3,Sci/Tech
"Anti-Spyware Spending Set To Skyrocket The spyware plague will trigger a 2,500 percent increase in enterprise spending by 2008, a market-research firm reports. By Gregg Keizer.",3,Sci/Tech
"Ancient Skull Fragment Hints at Surgery (AP) AP - A skull fragment found in a 400-year-old trash pit at Jamestown contains evidence of the earliest known surgery  #151; and autopsy  #151; in the English colonies in America, researchers say.",3,Sci/Tech
"Strikes at London airports London - A 48-hour strike by aircraft refuellers at London Heathrow airport got under way on Friday, with baggage handlers at Gatwick airport also preparing to walk out, threatening a weekend of travel disruptions.",2,Business
"Australian journalist tells of capture in Iraq TONY EASTLEY: An Australian journalist snatched by insurgents in Iraq, has contradicted claims by Foreign Minister Alexander Downer that he was kidnapped in a part of Baghdad where he was advised not to go.",0,World
Button Must Stay With BAR! The FIA #39;s Contract Recognition Board (CRB) finally got around to deciding whether or not Jenson Button is contractually allowed to go drive for Williams next season.,1,Sports
"Agassi advances in Madrid, Henman eliminated Top seed Tim Henman suffered a 6-4,4-6, 6-2 defeat to Croatian Ivan Ljubicic in the Madrid Masters on Thursday as Andre Agassi advanced to the quarter-finals with a 6-1,6-3 victory over Vincent Spadea.",1,Sports
HOW DOES MONTGOMERIE RANK AMONG THE GREATS? Scotland #39;s Colin Montgomerie sank the winning putt at the 35th Ryder Cup at Oakland Hills in Detroit to ensure the trophy remained in European hands and maintain his unbeaten record in singles matches in the competition.,1,Sports
Study to Examine Effects of Ship Waste (AP) AP - A team of scientists is traveling a 600-mile stretch of the Inside Passage this month to study the effects of cruise ship waste and other contaminants in Southeast Alaska waters.,3,Sci/Tech
"Israel, Egypt in Prisoner Swap  CAIRO (Reuters) - Israel released six Egyptian students  from prison on Sunday as part of a deal which includes freedom  for Israeli businessman and convicted spy Azzam Azzam, Egyptian  security sources said.",0,World
"Lebanon and Syria have not complied with UN resolution: Annan UNITED NATIONS - Secretary-General Kofi Annan reported that Syria has not pulled its forces out of Lebanon as called for by the UN Security Council, and said he had requested a timetable from Damascus for its full implementation.",0,World
"Pinkel reinstates Damien Nash Missouri tailback Damien Nash was reinstated by coach Gary Pinkel, ending a one-game suspension for the teams #39; leading rusher.",1,Sports
"Chirac says Turkey's EU bid 'not a done deal' (AFP) AFP - French President Jacques Chirac said Wednesday that Turkey's EU membership bid was  quot;not a done deal, quot; although he believed it was in Europe's best interests, a government spokesman reported after a cabinet meeting.",0,World
Study: Mobile phone use increases brain tumor risk But researchers say data based on analogue phone usage may not yield same results as digital phone usage.,3,Sci/Tech
Fannie Mae mess worries investors The fallout from allegations of serious accounting problems at Fannie Mae has rattled investors and could even bump up mortgage rates down the road.,2,Business
Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,0,World
British Media: Security Stopped Several Major Terrorist Attacks A British television station and a newspaper are reporting that British security services believe they have thwarted several major attacks planned by terrorists linked to Osama bin Laden #39;s al-Qaida organization.,0,World
"Oil Surges to New Intraday High in Europe (AP) AP - The price of crude oil surged to a new intraday high of US #36;53.42 in European trade Monday, despite assurances from Middle East oil producers that they were committed to bringing the price down as a strike began in Africa's largest exporter.",0,World
"Tough Talks Ahead After EU Is Criticized Efforts to forge the world's largest free trade zone between the European Union and South America's Mercosur economic bloc are unlikely to be concluded by an Oct. 31 deadline, the EU said Thursday, with both sides declaring each other's trade offers insufficient.",0,World
"Big Green slip by Wildcats Mike Lang had a career-high 25 points, including the go-ahead jumper with 1:16 remaining, to lift Dartmouth to a 69-67 nonconference victory over New Hampshire last night in Hanover, N.H. Lang's basket broke a 66-66 tie. Dartmouth (3-3) then fouled the Wildcats' Jermaine Anderson, who hit one of two free throws to make it 68-67 with 54 seconds left. A ...",1,Sports
"GLOBAL MARKETS-Shares and dollar turn south after US data European shares turned negative and government bonds were struggling for direction on Thursday after US data showed subdued inflation numbers, flat spending and a rise in unemployment.",2,Business
Oil Downturn Deepens as Supplies Swell  LONDON (Reuters) - Oil on Tuesday extended a price slide  that has cut 12 percent from record highs in two weeks as  growing signs of ample supply eases concerns over fuel stocks  for the northern winter.,2,Business
"Demand For Oil Exceeds Forecasts Oil demand is rising faster than predicted this year as OPEC pumps more low-quality oil in a failed bid to reduce record prices, according to International Energy Agency, an adviser to 26 industrialized nations.",2,Business
"The servers cannot take the strain, captain! A San Francisco startup plans to boldly go where no game developer has gone before with an online game based on the cult TV series  quot;Star Trek.",3,Sci/Tech
"Nokia sees strong demand for smartphones and camera phones in 2005 Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at Nokia.",3,Sci/Tech
"Sparkling Singh targets Woods again If there is no rest for the wicked, then there is none either for the tormented, as represented by those members of the US Tour who are not Vijay Singh.",1,Sports
"HK walks out of 68-month deflation cycle, official Hong Kong Financial Secretary Henry Tang said he believed Hong Kong has walked out of the consumer price deflation cycle that lingered for 68 months, according to the consumer price index trend in the past few years.",2,Business
"Microsoft, Cisco partner on network-access security Microsoft and Cisco Systems will collaborate to make their emerging products for network security compatible. The vendors had been working independently in the area of PC access to networks but say customers ",3,Sci/Tech
Around the world The bombing of a UN election office in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled nation.,0,World
"Russia May Ratify Kyoto Protocol in Oct. -- Minister (Reuters) Reuters - The Russian government expects\parliament to ratify the Kyoto Protocol this month in a move\allowing the long-delayed climate change treaty to come into\force worldwide, a senior minister said Monday.",3,Sci/Tech
"Mars Express Instrument Finds Possible New Evidence When Vittorio Formisano, the principal investigator for the Planetary Fourier Spectrometer (PFS) aboard the European Space Agency #39;s Mars Express, announced Monday that his team found that concentrations ",3,Sci/Tech
"Brazil beats Haiti in goodwill soccer game The boys from Brazil beat Haiti #39;s national soccer team Wednesday in a friendly goodwill game 6-0. The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical match. ",1,Sports
"Microsoft Takes Lead in PDA Software Microsoft Corp.'s software platform for personal digital assistants took over the market lead from PalmSource Inc. for the first time in the third quarter, according to market research released Friday.",3,Sci/Tech
"Hartford Sees \$91 Mln in Charley Losses  NEW YORK (Reuters) - Hartford Financial Services Group Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HIG.N target=/stocks/quickinfo/fullquote""&gt;HIG.N&lt;/A&gt; on Tuesday became the latest insurer to issue a profit  warning tied to Hurricane Charley, the strongest storm to hit  Florida in a dozen years.",2,Business
"Deadly fire sweeps through China mines SHAHE, CHINA - Nine people were confirmed dead and 57 remained missing late Sunday after a fire swept through five iron ore mines in northern China, the Xinhau news agency said.",0,World
Flop in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting games this season against lesser pitchers than Pedro Martinez. ,1,Sports
"UEFA Introduces Anti-Doping Program  SOFIA (Reuters) - UEFA will enforce a new anti-doping  program at all levels in and out of competition, a meeting of  the European soccer body's executive committee decided  Thursday.",1,Sports
"Iran agrees to nuclear enrichment freeze -diplomats Iran has agreed to suspend its uranium enrichment programme in an attempt to ease concerns that its nuclear programme is aimed at developing weapons, a Western diplomat close to the United Nations said today.",0,World
